time	count
5128215.00	0.25
5128218.00	0.00
5128277.00	0.25
5128296.00	0.00
5128347.00	0.25
5128350.00	0.00
5128409.00	0.25
5128427.00	0.00
5128474.00	0.25
5128481.00	0.00
5128541.00	0.25
5128560.00	0.00
5128611.00	0.25
5128614.00	0.00
5128668.00	0.25
5128686.00	0.00
5128737.00	0.25
5128740.00	0.00
5128800.00	0.25
5128818.00	0.00
5128874.00	0.25
5128876.00	0.00
5128942.00	0.25
5128960.00	0.00
5129012.00	0.25
5129015.00	0.00
5129075.00	0.25
5129093.00	0.00
5129145.00	0.25
5129148.00	0.00
5129207.00	0.25
5129225.00	0.00
5129276.00	0.25
5129278.00	0.00
5129340.00	0.25
5129357.00	0.00
5129409.00	0.25
5129412.00	0.00
5129476.00	0.25
5129494.00	0.00
5129542.00	0.25
5129545.00	0.00
5129602.00	0.25
5129620.00	0.00
5129671.00	0.25
5129675.00	0.00
5129734.00	0.25
5129752.00	0.00
5129803.00	0.25
5129806.00	0.00
5129872.00	0.25
5129890.00	0.00
5129941.00	0.25
5129944.00	0.00
5130008.00	0.25
5130026.00	0.00
5130074.00	0.25
5130076.00	0.00
5130140.00	0.25
5130158.00	0.00
5130210.00	0.25
5130214.00	0.00
5130273.00	0.25
5130291.00	0.00
5130343.00	0.25
5130345.00	0.00
5130400.00	0.25
5130418.00	0.00
5130465.00	0.25
5130469.00	0.00
5130533.00	0.25
5130551.00	0.00
5130602.00	0.25
5130605.00	0.00
5130664.00	0.25
5130682.00	0.00
5130729.00	0.25
5130732.00	0.00
5130796.00	0.25
5130814.00	0.00
5130870.00	0.25
5130873.00	0.00
5130934.00	0.25
5130952.00	0.00
5131000.00	0.25
5131003.00	0.00
5131069.00	0.25
5131088.00	0.00
5131137.00	0.25
5131143.00	0.00
5131196.00	0.25
5131214.00	0.00
5131266.00	0.25
5131269.00	0.00
5131327.00	0.25
5131345.00	0.00
5131396.00	0.25
5131399.00	0.00
5131460.00	0.25
5131478.00	0.00
5131529.00	0.25
5131532.00	0.00
5131590.00	0.25
5131608.00	0.00
5131680.00	0.25
5131683.00	0.00
5131735.00	0.25
5131754.00	0.00
5131806.00	0.25
5131809.00	0.00
5131887.00	0.25
5131906.00	0.00
5131956.00	0.25
5131959.00	0.00
5132022.00	0.25
5132041.00	0.00
5132093.00	0.25
5132096.00	0.00
5132156.00	0.25
5132175.00	0.00
5132224.00	0.25
5132227.00	0.00
5132291.00	0.25
5132309.00	0.00
5132362.00	0.25
5132365.00	0.00
5132425.00	0.25
5132443.00	0.00
5132499.00	0.25
5132502.00	0.00
5132558.00	0.25
5132577.00	0.00
5132629.00	0.25
5132632.00	0.00
5132693.00	0.25
5132711.00	0.00
5132760.00	0.25
5132763.00	0.00
5132830.00	0.25
5132849.00	0.00
5132901.00	0.25
5132904.00	0.00
5132973.00	0.25
5132992.00	0.00
5133043.00	0.25
5133046.00	0.00
5133106.00	0.25
5133124.00	0.00
5133175.00	0.25
5133178.00	0.00
5133237.00	0.25
5133255.00	0.00
5133303.00	0.25
5133306.00	0.00
5133368.00	0.25
5133386.00	0.00
5133438.00	0.25
5133441.00	0.00
5133499.00	0.25
5133517.00	0.00
5133565.00	0.25
5133572.00	0.00
5133632.00	0.25
5133650.00	0.00
5133699.00	0.25
5133703.00	0.00
5133759.00	0.25
5133778.00	0.00
5133829.00	0.25
5133832.00	0.00
5133899.00	0.25
5133917.00	0.00
5133969.00	0.25
5133972.00	0.00
5134035.00	0.25
5134052.00	0.00
5134100.00	0.25
5134103.00	0.00
5134167.00	0.25
5134185.00	0.00
5134238.00	0.25
5134241.00	0.00
5134301.00	0.25
5134320.00	0.00
5134368.00	0.25
5134371.00	0.00
5134433.00	0.25
5134451.00	0.00
5134499.00	0.25
5134507.00	0.00
5134561.00	0.25
5134579.00	0.00
5134627.00	0.25
5134630.00	0.00
5134690.00	0.25
5134708.00	0.00
5134757.00	0.25
5134760.00	0.00
5134821.00	0.25
5134843.00	0.00
5134896.00	0.25
5134899.00	0.00
5134963.00	0.25
5134981.00	0.00
5135031.00	0.25
5135034.00	0.00
5135095.00	0.25
5135113.00	0.00
5135161.00	0.25
5135164.00	0.00
5135228.00	0.25
5135246.00	0.00
5135298.00	0.25
5135301.00	0.00
5135354.00	0.25
5135372.00	0.00
5135420.00	0.25
5135422.00	0.00
5135485.00	0.25
5135503.00	0.00
5135554.00	0.25
5135557.00	0.00
5135616.00	0.25
5135633.00	0.00
5135684.00	0.25
5135687.00	0.00
5135746.00	0.25
5135764.00	0.00
5135812.00	0.25
5135819.00	0.00
5135902.00	0.25
5135920.00	0.00
5135972.00	0.25
5135975.00	0.00
5136038.00	0.25
5136056.00	0.00
5136104.00	0.25
5136107.00	0.00
5136178.00	0.25
5136197.00	0.00
5136249.00	0.25
5136252.00	0.00
5136307.00	0.25
5136325.00	0.00
5136374.00	0.25
5136377.00	0.00
5136442.00	0.25
5136460.00	0.00
5136511.00	0.25
5136514.00	0.00
5136576.00	0.25
5136594.00	0.00
5136642.00	0.25
5136646.00	0.00
5136724.00	0.25
5136743.00	0.00
5136795.00	0.25
5136798.00	0.00
5136872.00	0.25
5136889.00	0.00
5136938.00	0.25
5136941.00	0.00
5137022.00	0.25
5137040.00	0.00
5137100.00	0.25
5137103.00	0.00
5137156.00	0.25
5137175.00	0.00
5137226.00	0.25
5137229.00	0.00
5137283.00	0.25
5137301.00	0.00
5137349.00	0.25
5137356.00	0.00
5137415.00	0.25
5137433.00	0.00
5137482.00	0.25
5137485.00	0.00
5137549.00	0.25
5137567.00	0.00
5137619.00	0.25
5137622.00	0.00
5137681.00	0.25
5137699.00	0.00
5137750.00	0.25
5137753.00	0.00
5137812.00	0.25
5137835.00	0.00
5137884.00	0.25
5137887.00	0.00
5137955.00	0.25
5137973.00	0.00
5138026.00	0.25
5138029.00	0.00
5138081.00	0.25
5138099.00	0.00
5138147.00	0.25
5138150.00	0.00
5138213.00	0.25
5138231.00	0.00
5138282.00	0.25
5138287.00	0.00
5138345.00	0.25
5138363.00	0.00
5138414.00	0.25
5138417.00	0.00
5138479.00	0.25
5138497.00	0.00
5138545.00	0.25
5138549.00	0.00
5138611.00	0.25
5138629.00	0.00
5138681.00	0.25
5138684.00	0.00
5138743.00	0.25
5138761.00	0.00
5138811.00	0.25
5138814.00	0.00
5138875.00	0.25
5138893.00	0.00
5138946.00	0.25
5138949.00	0.00
5139010.00	0.25
5139028.00	0.00
5139076.00	0.25
5139079.00	0.00
5139146.00	0.25
5139164.00	0.00
5139215.00	0.25
5139218.00	0.00
5139276.00	0.25
5139294.00	0.00
5139343.00	0.25
5139349.00	0.00
5139410.00	0.25
5139428.00	0.00
5139480.00	0.25
5139483.00	0.00
5139542.00	0.25
5139559.00	0.00
5139611.00	0.25
5139613.00	0.00
5139674.00	0.25
5139693.00	0.00
5139741.00	0.25
5139744.00	0.00
5139801.00	0.25
5139819.00	0.00
5139888.00	0.25
5139891.00	0.00
5139959.00	0.25
5139994.00	0.00
5140043.00	0.25
5140046.00	0.00
5140100.00	0.25
5140118.00	0.00
5140172.00	0.25
5140176.00	0.00
5140234.00	0.25
5140253.00	0.00
5140305.00	0.25
5140308.00	0.00
5140370.00	0.25
5140388.00	0.00
5140437.00	0.25
5140440.00	0.00
5140505.00	0.25
5140524.00	0.00
5140577.00	0.25
5140579.00	0.00
5140632.00	0.25
5140650.00	0.00
5140699.00	0.25
5140702.00	0.00
5140770.00	0.25
5140789.00	0.00
5140847.00	0.25
5140850.00	0.00
5140911.00	0.25
5140930.00	0.00
5140983.00	0.25
5140986.00	0.00
5141068.00	0.25
5141086.00	0.00
5141137.00	0.25
5141140.00	0.00
5141202.00	0.25
5141220.00	0.00
5141268.00	0.25
5141274.00	0.00
5141336.00	0.25
5141354.00	0.00
5141406.00	0.25
5141409.00	0.00
5141463.00	0.25
5141481.00	0.00
5141533.00	0.25
5141536.00	0.00
5141594.00	0.25
5141612.00	0.00
5141663.00	0.25
5141666.00	0.00
5141730.00	0.25
5141747.00	0.00
5141799.00	0.25
5141802.00	0.00
5141869.00	0.25
5141886.00	0.00
5141934.00	0.25
5141937.00	0.00
5142006.00	0.25
5142024.00	0.00
5142076.00	0.25
5142079.00	0.00
5142138.00	0.25
5142156.00	0.00
5142214.00	0.25
5142217.00	0.00
5142271.00	0.25
5142290.00	0.00
5142339.00	0.25
5142342.00	0.00
5142408.00	0.25
5142427.00	0.00
5142478.00	0.25
5142482.00	0.00
5142535.00	0.25
5142553.00	0.00
5142604.00	0.25
5142607.00	0.00
5142667.00	0.25
5142685.00	0.00
5142737.00	0.25
5142740.00	0.00
5142801.00	0.25
5142818.00	0.00
5142872.00	0.25
5142875.00	0.00
5142943.00	0.25
5142962.00	0.00
5143015.00	0.25
5143018.00	0.00
5143078.00	0.25
5143096.00	0.00
5143148.00	0.25
5143151.00	0.00
5143210.00	0.25
5143228.00	0.00
5143276.00	0.25
5143279.00	0.00
5143338.00	0.25
5143356.00	0.00
5143409.00	0.25
5143412.00	0.00
5143467.00	0.25
5143485.00	0.00
5143532.00	0.25
5143540.00	0.00
5143600.00	0.25
5143618.00	0.00
5143666.00	0.25
5143669.00	0.00
5143732.00	0.25
5143750.00	0.00
5143799.00	0.25
5143802.00	0.00
5143882.00	0.25
5143900.00	0.00
5143948.00	0.25
5143952.00	0.00
5144031.00	0.25
5144049.00	0.00
5144098.00	0.25
5144101.00	0.00
5144161.00	0.25
5144178.00	0.00
5144227.00	0.25
5144230.00	0.00
5144297.00	0.25
5144315.00	0.00
5144364.00	0.25
5144371.00	0.00
5144435.00	0.25
5144453.00	0.00
5144502.00	0.25
5144505.00	0.00
5144570.00	0.25
5144588.00	0.00
5144636.00	0.25
5144639.00	0.00
5144703.00	0.25
5144722.00	0.00
5144771.00	0.25
5144774.00	0.00
5144841.00	0.25
5144860.00	0.00
5144909.00	0.25
5144912.00	0.00
5144993.00	0.25
5145011.00	0.00
5145060.00	0.25
5145067.00	0.00
5145120.00	0.25
5145150.00	0.00
5145200.00	0.25
5145203.00	0.00
5145273.00	0.25
5145290.00	0.00
5145339.00	0.25
5145342.00	0.00
5145407.00	0.25
5145425.00	0.00
5145473.00	0.25
5145475.00	0.00
5145542.00	0.25
5145560.00	0.00
5145609.00	0.25
5145612.00	0.00
5145678.00	0.25
5145696.00	0.00
5145745.00	0.25
5145752.00	0.00
5145811.00	0.25
5145833.00	0.00
5145882.00	0.25
5145885.00	0.00
5145947.00	0.25
5145966.00	0.00
5146014.00	0.25
5146017.00	0.00
5146084.00	0.25
5146102.00	0.00
5146153.00	0.25
5146157.00	0.00
5146217.00	0.25
5146235.00	0.00
5146286.00	0.25
5146289.00	0.00
5146353.00	0.25
5146371.00	0.00
5146417.00	0.25
5146419.00	0.00
5146487.00	0.25
5146505.00	0.00
5146554.00	0.25
5146556.00	0.00
5146621.00	0.25
5146639.00	0.00
5146688.00	0.25
5146695.00	0.00
5146749.00	0.25
5146767.00	0.00
5146815.00	0.25
5146818.00	0.00
5146888.00	0.25
5146907.00	0.00
5146960.00	0.25
5146963.00	0.00
5147026.00	0.25
5147044.00	0.00
5147092.00	0.25
5147095.00	0.00
5147164.00	0.25
5147182.00	0.00
5147234.00	0.25
5147237.00	0.00
5147299.00	0.25
5147317.00	0.00
5147365.00	0.25
5147368.00	0.00
5147435.00	0.25
5147454.00	0.00
5147506.00	0.25
5147509.00	0.00
5147569.00	0.25
5147587.00	0.00
5147645.00	0.25
5147648.00	0.00
5147700.00	0.25
5147719.00	0.00
5147768.00	0.25
5147771.00	0.00
5147837.00	0.25
5147856.00	0.00
5147909.00	0.25
5147912.00	0.00
5147976.00	0.25
5147994.00	0.00
5148042.00	0.25
5148045.00	0.00
5148110.00	0.25
5148129.00	0.00
5148177.00	0.25
5148185.00	0.00
5148244.00	0.25
5148263.00	0.00
5148312.00	0.25
5148315.00	0.00
5148379.00	0.25
5148397.00	0.00
5148446.00	0.25
5148449.00	0.00
5148507.00	0.25
5148525.00	0.00
5148574.00	0.25
5148577.00	0.00
5148640.00	0.25
5148658.00	0.00
5148710.00	0.25
5148713.00	0.00
