level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
1	5119636	5119653	#007eff	1.0	hit <56>						13916
1	5119782	5119800	#007eff	1.0	hit <57>						13917
1	5119934	5119958	#007eff	1.0	hit <58>						13918
1	5120093	5120112	#007eff	1.0	hit <59>						13919
1	5120247	5120265	#007eff	1.0	hit <60>						13920
1	5120398	5120416	#007eff	1.0	hit <61>						13921
1	5120550	5120567	#007eff	1.0	hit <62>						13922
1	5120700	5120718	#007eff	1.0	hit <63>						13923
1	5120846	5120863	#007eff	1.0	hit <64>						13924
1	5121002	5121020	#007eff	1.0	hit <65>						13925
1	5121156	5121173	#007eff	1.0	hit <66>						13926
1	5121308	5121326	#007eff	1.0	hit <67>						13927
1	5121466	5121484	#007eff	1.0	hit <68>						13928
1	5121617	5121635	#007eff	1.0	hit <69>						13929
1	5121762	5121780	#007eff	1.0	hit <70>						13930
1	5121912	5121930	#007eff	1.0	hit <71>						13931
1	5122074	5122092	#007eff	1.0	hit <72>						13932
1	5122227	5122245	#007eff	1.0	hit <73>						13933
1	5122378	5122396	#007eff	1.0	hit <74>						13934
1	5122535	5122553	#007eff	1.0	hit <75>						13935
1	5122679	5122697	#007eff	1.0	hit <76>						13936
1	5122828	5122846	#007eff	1.0	hit <77>						13937
1	5122985	5123002	#007eff	1.0	hit <78>						13938
1	5123138	5123156	#007eff	1.0	hit <79>						13939
1	5123289	5123307	#007eff	1.0	hit <80>						13940
1	5123447	5123465	#007eff	1.0	hit <81>						13941
1	5123592	5123610	#007eff	1.0	hit <82>						13942
1	5123742	5123760	#007eff	1.0	hit <83>						13943
1	5123918	5123936	#007eff	1.0	hit <84>						13944
1	5124088	5124107	#007eff	1.0	hit <85>						13945
1	5124252	5124270	#007eff	1.0	hit <86>						13946
1	5124413	5124431	#007eff	1.0	hit <87>						13947
1	5124578	5124595	#007eff	1.0	hit <88>						13948
1	5124735	5124752	#007eff	1.0	hit <89>						13949
1	5124896	5124914	#007eff	1.0	hit <90>						13950
1	5125068	5125087	#007eff	1.0	hit <91>						3592
1	5125243	5125262	#007eff	1.0	hit <92>						13951
1	5125410	5125429	#007eff	1.0	hit <93>						13952
1	5125575	5125593	#007eff	1.0	hit <94>						13953
1	5125732	5125750	#007eff	1.0	hit <95>						13954
1	5125893	5125911	#007eff	1.0	hit <96>						13955
1	5126067	5126086	#007eff	1.0	hit <97>						13956
1	5126231	5126249	#007eff	1.0	hit <98>						13957
1	5126395	5126413	#007eff	1.0	hit <99>						13958
1	5126558	5126576	#007eff	1.0	hit <100>						13959
1	5126715	5126732	#007eff	1.0	hit <101>						13960
1	5126878	5126896	#007eff	1.0	hit <102>						13961
1	5127047	5127065	#007eff	1.0	hit <103>						13962
1	5127212	5127230	#007eff	1.0	hit <104>						13963
1	5127377	5127395	#007eff	1.0	hit <105>						13964
1	5127539	5127557	#007eff	1.0	hit <106>						13965
1	5127696	5127714	#007eff	1.0	hit <107>						13966
1	5127861	5127878	#007eff	1.0	hit <108>						13967
1	5128030	5128048	#007eff	1.0	hit <109>						13968
1	5128195	5128213	#007eff	1.0	hit <110>						13969
1	5128358	5128375	#007eff	1.0	hit <111>						13970
1	5128520	5128538	#007eff	1.0	hit <112>						13971
1	5128681	5128699	#007eff	1.0	hit <113>						13972
1	5128839	5128858	#007eff	1.0	hit <114>						13973
1	5129006	5129024	#007eff	1.0	hit <115>						13974
1	5129172	5129190	#007eff	1.0	hit <116>						13975
1	5129335	5129353	#007eff	1.0	hit <117>						13976
1	5129499	5129517	#007eff	1.0	hit <118>						13977
1	5129661	5129679	#007eff	1.0	hit <119>						13978
1	5129825	5129843	#007eff	1.0	hit <120>						13979
1	5129989	5130007	#007eff	1.0	hit <121>						13980
1	5130156	5130174	#007eff	1.0	hit <122>						13981
1	5130355	5130373	#007eff	1.0	hit <123>						13982
1	5130493	5130510	#007eff	1.0	hit <124>						13983
1	5130657	5130676	#007eff	1.0	hit <125>						13984
1	5130822	5130839	#007eff	1.0	hit <126>						13985
1	5130985	5131003	#007eff	1.0	hit <127>						3594
1	5131151	5131171	#007eff	1.0	hit <128>						13986
1	5131315	5131333	#007eff	1.0	hit <129>						13987
1	5131480	5131498	#007eff	1.0	hit <130>						13988
1	5131646	5131664	#007eff	1.0	hit <131>						13989
1	5131813	5131831	#007eff	1.0	hit <132>						13990
1	5131985	5132005	#007eff	1.0	hit <133>						13991
1	5132142	5132161	#007eff	1.0	hit <134>						13992
1	5132305	5132323	#007eff	1.0	hit <135>						13993
1	5132498	5132516	#007eff	1.0	hit <136>						13994
1	5132639	5132657	#007eff	1.0	hit <137>						13995
1	5132805	5132823	#007eff	1.0	hit <138>						13996
1	5132975	5132993	#007eff	1.0	hit <139>						13997
1	5133136	5133154	#007eff	1.0	hit <140>						13998
1	5133299	5133317	#007eff	1.0	hit <141>						13999
1	5133463	5133480	#007eff	1.0	hit <142>						14000
1	5133626	5133644	#007eff	1.0	hit <143>						14001
1	5133790	5133808	#007eff	1.0	hit <144>						14002
1	5133958	5133977	#007eff	1.0	hit <145>						14003
1	5134126	5134145	#007eff	1.0	hit <146>						14004
1	5134278	5134296	#007eff	1.0	hit <147>						14005
1	5134430	5134449	#007eff	1.0	hit <148>						14006
1	5134582	5134600	#007eff	1.0	hit <149>						14007
1	5134733	5134751	#007eff	1.0	hit <150>						14008
1	5134890	5134908	#007eff	1.0	hit <151>						14009
1	5135041	5135060	#007eff	1.0	hit <152>						14010
1	5135194	5135212	#007eff	1.0	hit <153>						14011
1	5135345	5135363	#007eff	1.0	hit <154>						14012
1	5135497	5135514	#007eff	1.0	hit <155>						14013
1	5135650	5135668	#007eff	1.0	hit <156>						14014
1	5135799	5135817	#007eff	1.0	hit <157>						14015
1	5135953	5135972	#007eff	1.0	hit <158>						71331
1	5136132	5136150	#007eff	1.0	hit <159>						14016
1	5136295	5136313	#007eff	1.0	hit <160>						14017
1	5136459	5136477	#007eff	1.0	hit <161>						14018
1	5136623	5136641	#007eff	1.0	hit <162>						14019
1	5136816	5136834	#007eff	1.0	hit <163>						14020
1	5136960	5136978	#007eff	1.0	hit <164>						14021
1	5137138	5137157	#007eff	1.0	hit <165>						14022
1	5137291	5137310	#007eff	1.0	hit <166>						3596
1	5137448	5137467	#007eff	1.0	hit <167>						14023
1	5137600	5137619	#007eff	1.0	hit <168>						14024
1	5137752	5137771	#007eff	1.0	hit <169>						14025
1	5137907	5137925	#007eff	1.0	hit <170>						14026
1	5138067	5138086	#007eff	1.0	hit <171>						14027
1	5138214	5138233	#007eff	1.0	hit <172>						14028
1	5138366	5138384	#007eff	1.0	hit <173>						14029
1	5138518	5138536	#007eff	1.0	hit <174>						14030
1	5138668	5138686	#007eff	1.0	hit <175>						14031
1	5138823	5138841	#007eff	1.0	hit <176>						14032
1	5138978	5138997	#007eff	1.0	hit <177>						14033
1	5139126	5139144	#007eff	1.0	hit <178>						14034
1	5139277	5139295	#007eff	1.0	hit <179>						14035
1	5139431	5139449	#007eff	1.0	hit <180>						14036
1	5139581	5139600	#007eff	1.0	hit <181>						14037
1	5139732	5139751	#007eff	1.0	hit <182>						14038
1	5139882	5139901	#007eff	1.0	hit <183>						14039
1	5140035	5140053	#007eff	1.0	hit <184>						14040
1	5140189	5140207	#007eff	1.0	hit <185>						14041
1	5140340	5140358	#007eff	1.0	hit <186>						14042
1	5140490	5140509	#007eff	1.0	hit <187>						14043
1	5140643	5140662	#007eff	1.0	hit <188>						14044
1	5140793	5140811	#007eff	1.0	hit <189>						14045
1	5140938	5140961	#007eff	1.0	hit <190>						14046
1	5141097	5141116	#007eff	1.0	hit <191>						14047
1	5141251	5141269	#007eff	1.0	hit <192>						14048
1	5141401	5141420	#007eff	1.0	hit <193>						14049
1	5141552	5141571	#007eff	1.0	hit <194>						14050
1	5141702	5141721	#007eff	1.0	hit <195>						14051
1	5141853	5141871	#007eff	1.0	hit <196>						14052
1	5142004	5142023	#007eff	1.0	hit <197>						14053
1	5142158	5142176	#007eff	1.0	hit <198>						14054
1	5142309	5142328	#007eff	1.0	hit <199>						14055
1	5142460	5142479	#007eff	1.0	hit <200>						14056
1	5142610	5142628	#007eff	1.0	hit <201>						14057
1	5142763	5142781	#007eff	1.0	hit <202>						14058
1	5142907	5142925	#007eff	1.0	hit <203>						14059
1	5143070	5143089	#007eff	1.0	hit <204>						14060
1	5143225	5143243	#007eff	1.0	hit <205>						3598
1	5143380	5143399	#007eff	1.0	hit <206>						14061
1	5143532	5143551	#007eff	1.0	hit <207>						14062
1	5143688	5143707	#007eff	1.0	hit <208>						14063
1	5143833	5143851	#007eff	1.0	hit <209>						14064
1	5143989	5144008	#007eff	1.0	hit <210>						14065
1	5144143	5144161	#007eff	1.0	hit <211>						14066
1	5144294	5144312	#007eff	1.0	hit <212>						14067
1	5144445	5144464	#007eff	1.0	hit <213>						14068
1	5144601	5144620	#007eff	1.0	hit <214>						14069
1	5144753	5144771	#007eff	1.0	hit <215>						14070
1	5144899	5144918	#007eff	1.0	hit <216>						14071
1	5145057	5145076	#007eff	1.0	hit <217>						14072
1	5145210	5145228	#007eff	1.0	hit <218>						14073
1	5145362	5145380	#007eff	1.0	hit <219>						14074
1	5145513	5145531	#007eff	1.0	hit <220>						14075
1	5145665	5145683	#007eff	1.0	hit <221>						14076
1	5145812	5145830	#007eff	1.0	hit <222>						14077
1	5145965	5145983	#007eff	1.0	hit <223>						14078
1	5146121	5146139	#007eff	1.0	hit <224>						14079
1	5146274	5146293	#007eff	1.0	hit <225>						14080
1	5146425	5146443	#007eff	1.0	hit <226>						14081
1	5146577	5146595	#007eff	1.0	hit <227>						14082
1	5146730	5146748	#007eff	1.0	hit <228>						14083
1	5146875	5146894	#007eff	1.0	hit <229>						14084
1	5147034	5147053	#007eff	1.0	hit <230>						14085
1	5147187	5147205	#007eff	1.0	hit <231>						14086
1	5147338	5147357	#007eff	1.0	hit <232>						14087
1	5147490	5147508	#007eff	1.0	hit <233>						14088
1	5147636	5147654	#007eff	1.0	hit <234>						14089
1	5147787	5147805	#007eff	1.0	hit <235>						14090
1	5147939	5147961	#007eff	1.0	hit <236>						14091
1	5148098	5148116	#007eff	1.0	hit <237>						14092
1	5148251	5148270	#007eff	1.0	hit <238>						14093
1	5148403	5148421	#007eff	1.0	hit <239>						14094
1	5148559	5148577	#007eff	1.0	hit <240>						14095
1	5148704	5148722	#007eff	1.0	hit <241>						14096
1	5148854	5148872	#007eff	1.0	hit <242>						14097
1	5149013	5149032	#007eff	1.0	hit <243>						14098
1	5149166	5149184	#007eff	1.0	hit <244>						3600
1	5149320	5149339	#007eff	1.0	hit <245>						14099
1	5149479	5149498	#007eff	1.0	hit <246>						14100
1	5149632	5149651	#007eff	1.0	hit <247>						14101
1	5149780	5149798	#007eff	1.0	hit <248>						14102
1	5149931	5149953	#007eff	1.0	hit <249>						14103
1	5150090	5150108	#007eff	1.0	hit <250>						14104
1	5150243	5150261	#007eff	1.0	hit <251>						14105
1	5150395	5150414	#007eff	1.0	hit <252>						14106
1	5150547	5150565	#007eff	1.0	hit <253>						14107
1	5150693	5150711	#007eff	1.0	hit <254>						14108
1	5150845	5150863	#007eff	1.0	hit <255>						14109
1	5151002	5151020	#007eff	1.0	hit <256>						14110
1	5151157	5151175	#007eff	1.0	hit <257>						14111
1	5151309	5151327	#007eff	1.0	hit <258>						14112
1	5151461	5151479	#007eff	1.0	hit <259>						14113
1	5151605	5151623	#007eff	1.0	hit <260>						14114
1	5151756	5151774	#007eff	1.0	hit <261>						14115
1	5151905	5151923	#007eff	1.0	hit <262>						14116
1	5152064	5152083	#007eff	1.0	hit <263>						14117
1	5152218	5152236	#007eff	1.0	hit <264>						14118
1	5152376	5152394	#007eff	1.0	hit <265>						14119
1	5152521	5152539	#007eff	1.0	hit <266>						14120
1	5152671	5152688	#007eff	1.0	hit <267>						14121
1	5152822	5152840	#007eff	1.0	hit <268>						14122
1	5153068	5153080	#FFC0CB	1.0	ProfTask <269>						1792
1	5153133	5153153	#007eff	1.0	hit <270>						14123
1	5153291	5153311	#007eff	1.0	hit <271>						14124
1	5153444	5153463	#007eff	1.0	hit <272>						14125
1	5153591	5153609	#007eff	1.0	hit <273>						14126
1	5153742	5153761	#007eff	1.0	hit <274>						14127
1	5153894	5153912	#007eff	1.0	hit <275>						14128
1	5154055	5154074	#007eff	1.0	hit <276>						14129
1	5154211	5154230	#007eff	1.0	hit <277>						3602
1	5154371	5154390	#007eff	1.0	hit <278>						14130
1	5154516	5154534	#007eff	1.0	hit <279>						14131
1	5154667	5154685	#007eff	1.0	hit <280>						14132
1	5154819	5154837	#007eff	1.0	hit <281>						14133
1	5154978	5154998	#007eff	1.0	hit <282>						3604
1	5155131	5155150	#007eff	1.0	hit <283>						14134
1	5155282	5155300	#007eff	1.0	hit <284>						14135
1	5155428	5155447	#007eff	1.0	hit <285>						14136
1	5155578	5155596	#007eff	1.0	hit <286>						14137
1	5155727	5155745	#007eff	1.0	hit <287>						14138
1	5155880	5155898	#007eff	1.0	hit <288>						14139
1	5156038	5156057	#007eff	1.0	hit <289>						14140
1	5156192	5156210	#007eff	1.0	hit <290>						14141
1	5156337	5156356	#007eff	1.0	hit <291>						14142
1	5156489	5156507	#007eff	1.0	hit <292>						14143
1	5156640	5156658	#007eff	1.0	hit <293>						14144
1	5156791	5156810	#007eff	1.0	hit <294>						14145
1	5156948	5156967	#007eff	1.0	hit <295>						14146
1	5157107	5157125	#007eff	1.0	hit <296>						14147
1	5157259	5157277	#007eff	1.0	hit <297>						14148
1	5157405	5157423	#007eff	1.0	hit <298>						14149
1	5157556	5157574	#007eff	1.0	hit <299>						14150
1	5157711	5157729	#007eff	1.0	hit <300>						14151
1	5157863	5157881	#007eff	1.0	hit <301>						14152
1	5158022	5158040	#007eff	1.0	hit <302>						14153
1	5158179	5158198	#007eff	1.0	hit <303>						14154
1	5158332	5158350	#007eff	1.0	hit <304>						14155
1	5158478	5158495	#007eff	1.0	hit <305>						14156
1	5158631	5158649	#007eff	1.0	hit <306>						14157
1	5158782	5158800	#007eff	1.0	hit <307>						14158
1	5158932	5158954	#007eff	1.0	hit <308>						14159
1	5159093	5159111	#007eff	1.0	hit <309>						14160
1	5159238	5159257	#007eff	1.0	hit <310>						14161
1	5159389	5159407	#007eff	1.0	hit <311>						14162
1	5159543	5159561	#007eff	1.0	hit <312>						14163
1	5159695	5159713	#007eff	1.0	hit <313>						14164
1	5159849	5159867	#007eff	1.0	hit <314>						14165
1	5160007	5160025	#007eff	1.0	hit <315>						14166
1	5160161	5160179	#007eff	1.0	hit <316>						3606
1	5160316	5160335	#007eff	1.0	hit <317>						14167
1	5160460	5160479	#007eff	1.0	hit <318>						14168
1	5160611	5160630	#007eff	1.0	hit <319>						14169
1	5160764	5160783	#007eff	1.0	hit <320>						14170
1	5160918	5160936	#007eff	1.0	hit <321>						14171
1	5161078	5161097	#007eff	1.0	hit <322>						14172
1	5161225	5161243	#007eff	1.0	hit <323>						14173
1	5161377	5161395	#007eff	1.0	hit <324>						14174
1	5161529	5161547	#007eff	1.0	hit <325>						14175
1	5161680	5161698	#007eff	1.0	hit <326>						14176
1	5161831	5161849	#007eff	1.0	hit <327>						14177
1	5161990	5162008	#007eff	1.0	hit <328>						14178
1	5162148	5162166	#007eff	1.0	hit <329>						14179
1	5162295	5162313	#007eff	1.0	hit <330>						14180
1	5162446	5162464	#007eff	1.0	hit <331>						14181
1	5162597	5162616	#007eff	1.0	hit <332>						14182
1	5162748	5162767	#007eff	1.0	hit <333>						14183
1	5162904	5162922	#007eff	1.0	hit <334>						14184
1	5163063	5163083	#007eff	1.0	hit <335>						14185
1	5163212	5163231	#007eff	1.0	hit <336>						14186
1	5163363	5163381	#007eff	1.0	hit <337>						14187
1	5163516	5163534	#007eff	1.0	hit <338>						14188
1	5163667	5163685	#007eff	1.0	hit <339>						14189
1	5163818	5163837	#007eff	1.0	hit <340>						14190
1	5164076	5164086	#FFC0CB	1.0	ProfTask <341>						1794
1	5164206	5164211	#FFC0CB	1.0	ProfTask <342>						1796
1	5164274	5164295	#007eff	1.0	hit <343>						3608
1	5164427	5164447	#007eff	1.0	hit <344>						14191
1	5164579	5164597	#007eff	1.0	hit <345>						14192
1	5164729	5164748	#007eff	1.0	hit <346>						14193
1	5164886	5164905	#007eff	1.0	hit <347>						71332
1	5165046	5165065	#007eff	1.0	hit <348>						14194
1	5165193	5165212	#007eff	1.0	hit <349>						3610
1	5165345	5165365	#007eff	1.0	hit <350>						14195
1	5165498	5165517	#007eff	1.0	hit <351>						14196
1	5165649	5165667	#007eff	1.0	hit <352>						14197
1	5165801	5165819	#007eff	1.0	hit <353>						14198
1	5165956	5165975	#007eff	1.0	hit <354>						14199
1	5166106	5166125	#007eff	1.0	hit <355>						14200
1	5166259	5166278	#007eff	1.0	hit <356>						14201
1	5166412	5166430	#007eff	1.0	hit <357>						14202
1	5166562	5166581	#007eff	1.0	hit <358>						14203
1	5166714	5166733	#007eff	1.0	hit <359>						14204
1	5166867	5166886	#007eff	1.0	hit <360>						14205
1	5167022	5167042	#007eff	1.0	hit <361>						14206
1	5167173	5167192	#007eff	1.0	hit <362>						14207
1	5167324	5167342	#007eff	1.0	hit <363>						14208
1	5167475	5167494	#007eff	1.0	hit <364>						14209
1	5167626	5167644	#007eff	1.0	hit <365>						14210
1	5167781	5167800	#007eff	1.0	hit <366>						14211
1	5167932	5167954	#007eff	1.0	hit <367>						14212
1	5168086	5168105	#007eff	1.0	hit <368>						14213
1	5168239	5168258	#007eff	1.0	hit <369>						14214
1	5168391	5168409	#007eff	1.0	hit <370>						14215
1	5168544	5168562	#007eff	1.0	hit <371>						14216
1	5168696	5168714	#007eff	1.0	hit <372>						14217
1	5168848	5168866	#007eff	1.0	hit <373>						14218
1	5168998	5169017	#007eff	1.0	hit <374>						14219
1	5169152	5169171	#007eff	1.0	hit <375>						14220
1	5169304	5169323	#007eff	1.0	hit <376>						14221
1	5169455	5169473	#007eff	1.0	hit <377>						14222
1	5169606	5169624	#007eff	1.0	hit <378>						14223
1	5169756	5169773	#007eff	1.0	hit <379>						14224
1	5169900	5169918	#007eff	1.0	hit <380>						14225
1	5170057	5170076	#007eff	1.0	hit <381>						14226
1	5170210	5170228	#007eff	1.0	hit <382>						14227
1	5170360	5170378	#007eff	1.0	hit <383>						14228
1	5170513	5170531	#007eff	1.0	hit <384>						14229
1	5170663	5170682	#007eff	1.0	hit <385>						14230
1	5170815	5170833	#007eff	1.0	hit <386>						14231
1	5170961	5170979	#007eff	1.0	hit <387>						3612
1	5171123	5171141	#007eff	1.0	hit <388>						14232
1	5171274	5171293	#007eff	1.0	hit <389>						14233
1	5171425	5171444	#007eff	1.0	hit <390>						14234
1	5171582	5171601	#007eff	1.0	hit <391>						14235
1	5171733	5171752	#007eff	1.0	hit <392>						3614
1	5171880	5171899	#007eff	1.0	hit <393>						14236
1	5172038	5172057	#007eff	1.0	hit <394>						14237
1	5172194	5172212	#007eff	1.0	hit <395>						14238
1	5172346	5172364	#007eff	1.0	hit <396>						14239
1	5172498	5172516	#007eff	1.0	hit <397>						14240
1	5172654	5172672	#007eff	1.0	hit <398>						14241
1	5172805	5172823	#007eff	1.0	hit <399>						14242
1	5172954	5172973	#007eff	1.0	hit <400>						14243
1	5173108	5173126	#007eff	1.0	hit <401>						14244
1	5173262	5173281	#007eff	1.0	hit <402>						14245
1	5173414	5173432	#007eff	1.0	hit <403>						14246
1	5173570	5173588	#007eff	1.0	hit <404>						14247
1	5173715	5173734	#007eff	1.0	hit <405>						14248
1	5173865	5173883	#007eff	1.0	hit <406>						14249
1	5174024	5174043	#007eff	1.0	hit <407>						14250
1	5174178	5174197	#007eff	1.0	hit <408>						14251
1	5174331	5174350	#007eff	1.0	hit <409>						14252
1	5174483	5174501	#007eff	1.0	hit <410>						14253
1	5174633	5174652	#007eff	1.0	hit <411>						14254
1	5174777	5174796	#007eff	1.0	hit <412>						14255
1	5174927	5174950	#007eff	1.0	hit <413>						14256
1	5175088	5175106	#007eff	1.0	hit <414>						14257
1	5175241	5175259	#007eff	1.0	hit <415>						14258
1	5175394	5175412	#007eff	1.0	hit <416>						14259
1	5175545	5175563	#007eff	1.0	hit <417>						14260
1	5175691	5175710	#007eff	1.0	hit <418>						14261
1	5175842	5175861	#007eff	1.0	hit <419>						14262
1	5175999	5176017	#007eff	1.0	hit <420>						14263
1	5176156	5176174	#007eff	1.0	hit <421>						14264
1	5176309	5176327	#007eff	1.0	hit <422>						14265
1	5176460	5176479	#007eff	1.0	hit <423>						14266
1	5176605	5176624	#007eff	1.0	hit <424>						14267
1	5176758	5176776	#007eff	1.0	hit <425>						14268
1	5176908	5176927	#007eff	1.0	hit <426>						3616
1	5177068	5177087	#007eff	1.0	hit <427>						14269
1	5177220	5177240	#007eff	1.0	hit <428>						14270
1	5177371	5177390	#007eff	1.0	hit <429>						14271
1	5177516	5177534	#007eff	1.0	hit <430>						14272
1	5177666	5177685	#007eff	1.0	hit <431>						14273
1	5177817	5177836	#007eff	1.0	hit <432>						3618
1	5177976	5177996	#007eff	1.0	hit <433>						14274
1	5178129	5178149	#007eff	1.0	hit <434>						14275
1	5178281	5178300	#007eff	1.0	hit <435>						14276
1	5178432	5178450	#007eff	1.0	hit <436>						14277
1	5178576	5178595	#007eff	1.0	hit <437>						14278
1	5178727	5178746	#007eff	1.0	hit <438>						14279
1	5178879	5178897	#007eff	1.0	hit <439>						14280
1	5179037	5179056	#007eff	1.0	hit <440>						14281
1	5179190	5179207	#007eff	1.0	hit <441>						14282
1	5179341	5179360	#007eff	1.0	hit <442>						14283
1	5179485	5179504	#007eff	1.0	hit <443>						14284
1	5179638	5179656	#007eff	1.0	hit <444>						14285
1	5179789	5179808	#007eff	1.0	hit <445>						14286
1	5179940	5179963	#007eff	1.0	hit <446>						14287
1	5180099	5180118	#007eff	1.0	hit <447>						14288
1	5180252	5180270	#007eff	1.0	hit <448>						14289
1	5180397	5180416	#007eff	1.0	hit <449>						14290
1	5180548	5180566	#007eff	1.0	hit <450>						14291
1	5180699	5180717	#007eff	1.0	hit <451>						14292
1	5180851	5180868	#007eff	1.0	hit <452>						14293
1	5181008	5181026	#007eff	1.0	hit <453>						14294
1	5181163	5181181	#007eff	1.0	hit <454>						14295
1	5181309	5181327	#007eff	1.0	hit <455>						14296
1	5181460	5181478	#007eff	1.0	hit <456>						14297
1	5181612	5181629	#007eff	1.0	hit <457>						14298
1	5181765	5181783	#007eff	1.0	hit <458>						14299
1	5181917	5181935	#007eff	1.0	hit <459>						14300
1	5182075	5182094	#007eff	1.0	hit <460>						14301
1	5182230	5182248	#007eff	1.0	hit <461>						14302
1	5182378	5182395	#007eff	1.0	hit <462>						14303
1	5182528	5182546	#007eff	1.0	hit <463>						14304
1	5182680	5182698	#007eff	1.0	hit <464>						14305
1	5182832	5182849	#007eff	1.0	hit <465>						14306
1	5182989	5183006	#007eff	1.0	hit <466>						3620
1	5183145	5183164	#007eff	1.0	hit <467>						14307
1	5183300	5183319	#007eff	1.0	hit <468>						14308
1	5183447	5183465	#007eff	1.0	hit <469>						14309
1	5183598	5183616	#007eff	1.0	hit <470>						14310
1	5183750	5183769	#007eff	1.0	hit <471>						14311
1	5183903	5183922	#007eff	1.0	hit <472>						14312
1	5184062	5184081	#007eff	1.0	hit <473>						14313
1	5184209	5184228	#007eff	1.0	hit <474>						14314
1	5184360	5184379	#007eff	1.0	hit <475>						14315
1	5184512	5184530	#007eff	1.0	hit <476>						14316
1	5184664	5184682	#007eff	1.0	hit <477>						14317
1	5184817	5184835	#007eff	1.0	hit <478>						14318
1	5184973	5184991	#007eff	1.0	hit <479>						14319
1	5185128	5185146	#007eff	1.0	hit <480>						14320
1	5185275	5185293	#007eff	1.0	hit <481>						14321
1	5185427	5185446	#007eff	1.0	hit <482>						14322
1	5185579	5185597	#007eff	1.0	hit <483>						14323
1	5185731	5185749	#007eff	1.0	hit <484>						14324
1	5185883	5185901	#007eff	1.0	hit <485>						14325
1	5186042	5186061	#007eff	1.0	hit <486>						14326
1	5186190	5186208	#007eff	1.0	hit <487>						14327
1	5186341	5186359	#007eff	1.0	hit <488>						14328
1	5186494	5186512	#007eff	1.0	hit <489>						14329
1	5186645	5186663	#007eff	1.0	hit <490>						14330
1	5186796	5186814	#007eff	1.0	hit <491>						14331
1	5186952	5186971	#007eff	1.0	hit <492>						14332
1	5187104	5187122	#007eff	1.0	hit <493>						14333
1	5187256	5187274	#007eff	1.0	hit <494>						14334
1	5187406	5187424	#007eff	1.0	hit <495>						14335
1	5187558	5187576	#007eff	1.0	hit <496>						14336
1	5187709	5187727	#007eff	1.0	hit <497>						14337
1	5187862	5187880	#007eff	1.0	hit <498>						14338
1	5188012	5188031	#007eff	1.0	hit <499>						14339
1	5188164	5188182	#007eff	1.0	hit <500>						14340
1	5188316	5188335	#007eff	1.0	hit <501>						14341
1	5188469	5188487	#007eff	1.0	hit <502>						14342
