time	count
6789442.00	1.00
6789455.00	0.00
6789512.00	1.00
6789531.00	0.00
6789588.00	1.00
6790059.00	0.00
6790135.00	1.00
6790153.00	0.00
6790213.00	1.00
6790228.00	0.00
6790288.00	1.00
6790301.00	0.00
6790360.00	1.00
6790374.00	0.00
6790432.00	1.00
6790445.00	0.00
6790503.00	1.00
6790517.00	0.00
6790583.00	1.00
6790597.00	0.00
6790656.00	1.00
6790669.00	0.00
6790725.00	1.00
6790738.00	0.00
6790794.00	1.00
6790807.00	0.00
6790863.00	1.00
6790876.00	0.00
6790932.00	1.00
6790951.00	0.00
6791009.00	1.00
6791023.00	0.00
6791078.00	1.00
6791092.00	0.00
6791147.00	1.00
6791160.00	0.00
6791219.00	1.00
6791239.00	0.00
6791297.00	1.00
6791765.00	0.00
6791836.00	1.00
6791853.00	0.00
6791913.00	1.00
6791927.00	0.00
6791991.00	1.00
6792006.00	0.00
6792062.00	1.00
6792075.00	0.00
6792131.00	1.00
6792144.00	0.00
6792200.00	1.00
6792213.00	0.00
6792269.00	1.00
6792282.00	0.00
6792338.00	1.00
6792351.00	0.00
6792407.00	1.00
6792420.00	0.00
6792475.00	1.00
6792488.00	0.00
6792544.00	1.00
6792556.00	0.00
6792612.00	1.00
6792625.00	0.00
6792681.00	1.00
6792693.00	0.00
6792749.00	1.00
6792762.00	0.00
6792820.00	1.00
6792833.00	0.00
6792893.00	1.00
6792911.00	0.00
6792977.00	1.00
6793445.00	0.00
6793515.00	1.00
6793533.00	0.00
6793592.00	1.00
6793606.00	0.00
6793662.00	1.00
6793675.00	0.00
6793732.00	1.00
6793745.00	0.00
6793800.00	1.00
6793813.00	0.00
6793870.00	1.00
6793883.00	0.00
6793938.00	1.00
6793957.00	0.00
6794015.00	1.00
6794028.00	0.00
6794084.00	1.00
6794097.00	0.00
6794154.00	1.00
6794167.00	0.00
6794222.00	1.00
6794236.00	0.00
6794291.00	1.00
6794304.00	0.00
6794359.00	1.00
6794372.00	0.00
6794427.00	1.00
6794440.00	0.00
6794495.00	1.00
6794508.00	0.00
6794576.00	1.00
6794596.00	0.00
6794656.00	1.00
6795132.00	0.00
6795212.00	1.00
6795230.00	0.00
6795291.00	1.00
6795305.00	0.00
6795372.00	1.00
6795386.00	0.00
6795443.00	1.00
6795457.00	0.00
6795513.00	1.00
6795526.00	0.00
6795581.00	1.00
6795595.00	0.00
6795650.00	1.00
6795664.00	0.00
6795719.00	1.00
6795733.00	0.00
6795788.00	1.00
6795802.00	0.00
6795857.00	1.00
6795871.00	0.00
6795925.00	1.00
6795938.00	0.00
6796002.00	1.00
6796015.00	0.00
6796072.00	1.00
6796086.00	0.00
6796141.00	1.00
6796154.00	0.00
6796210.00	1.00
6796223.00	0.00
6796281.00	1.00
6796300.00	0.00
6796358.00	1.00
6796825.00	0.00
6796894.00	1.00
6796911.00	0.00
6796980.00	1.00
