time	count
6569521.00	1.00
6569532.00	0.00
6569582.00	1.00
6569598.00	0.00
6569648.00	1.00
6570054.00	0.00
6570118.00	1.00
6570133.00	0.00
6570186.00	1.00
6570198.00	0.00
6570248.00	1.00
6570259.00	0.00
6570308.00	1.00
6570319.00	0.00
6570368.00	1.00
6570379.00	0.00
6570427.00	1.00
6570439.00	0.00
6570487.00	1.00
6570498.00	0.00
6570547.00	1.00
6570558.00	0.00
6570606.00	1.00
6570617.00	0.00
6570671.00	1.00
6570682.00	0.00
6570730.00	1.00
6570741.00	0.00
6570788.00	1.00
6570800.00	0.00
6570853.00	1.00
6570864.00	0.00
6570926.00	1.00
6570937.00	0.00
6570986.00	1.00
6570997.00	0.00
6571047.00	1.00
6571064.00	0.00
6571114.00	1.00
6571521.00	0.00
6571583.00	1.00
6571598.00	0.00
6571683.00	1.00
6571698.00	0.00
6571761.00	1.00
6571773.00	0.00
6571828.00	1.00
6571841.00	0.00
6571891.00	1.00
6571903.00	0.00
6571952.00	1.00
6571963.00	0.00
6572012.00	1.00
6572023.00	0.00
6572071.00	1.00
6572083.00	0.00
6572131.00	1.00
6572142.00	0.00
6572190.00	1.00
6572201.00	0.00
6572254.00	1.00
6572265.00	0.00
6572313.00	1.00
6572325.00	0.00
6572373.00	1.00
6572384.00	0.00
6572433.00	1.00
6572444.00	0.00
6572493.00	1.00
6572504.00	0.00
6572554.00	1.00
6572571.00	0.00
6572621.00	1.00
6573033.00	0.00
6573095.00	1.00
6573110.00	0.00
6573171.00	1.00
6573183.00	0.00
6573241.00	1.00
6573253.00	0.00
6573302.00	1.00
6573314.00	0.00
6573363.00	1.00
6573374.00	0.00
6573422.00	1.00
6573433.00	0.00
6573481.00	1.00
6573492.00	0.00
6573540.00	1.00
6573551.00	0.00
6573606.00	1.00
6573617.00	0.00
6573665.00	1.00
6573677.00	0.00
6573725.00	1.00
6573736.00	0.00
6573784.00	1.00
6573795.00	0.00
6573851.00	1.00
6573863.00	0.00
6573913.00	1.00
6573925.00	0.00
6573973.00	1.00
6573984.00	0.00
6574034.00	1.00
6574050.00	0.00
6574100.00	1.00
6574501.00	0.00
6574564.00	1.00
6574580.00	0.00
6574641.00	1.00
6574654.00	0.00
6574712.00	1.00
6574725.00	0.00
6574777.00	1.00
6574789.00	0.00
6574851.00	1.00
6574864.00	0.00
6574921.00	1.00
6574933.00	0.00
6574982.00	1.00
6574994.00	0.00
6575043.00	1.00
6575055.00	0.00
6575103.00	1.00
6575115.00	0.00
6575164.00	1.00
6575175.00	0.00
6575223.00	1.00
6575235.00	0.00
6575283.00	1.00
6575295.00	0.00
6575343.00	1.00
6575355.00	0.00
6575403.00	1.00
6575413.00	0.00
6575462.00	1.00
6575473.00	0.00
6575523.00	1.00
6575540.00	0.00
6575590.00	1.00
6576000.00	0.00
6576065.00	1.00
6576081.00	0.00
6576132.00	1.00
6576144.00	0.00
6576193.00	1.00
6576204.00	0.00
6576253.00	1.00
6576264.00	0.00
6576312.00	1.00
6576323.00	0.00
6576371.00	1.00
6576383.00	0.00
6576431.00	1.00
6576442.00	0.00
6576491.00	1.00
6576502.00	0.00
6576551.00	1.00
6576562.00	0.00
6576610.00	1.00
6576621.00	0.00
6576669.00	1.00
6576680.00	0.00
6576735.00	1.00
6576746.00	0.00
6576794.00	1.00
6576806.00	0.00
6576860.00	1.00
6576872.00	0.00
6576921.00	1.00
6576932.00	0.00
6576983.00	1.00
6577002.00	0.00
6577052.00	1.00
6577454.00	0.00
6577518.00	1.00
6577533.00	0.00
6577585.00	1.00
6577597.00	0.00
6577655.00	1.00
6577668.00	0.00
6577717.00	1.00
6577728.00	0.00
6577779.00	1.00
6577790.00	0.00
6577848.00	1.00
6577861.00	0.00
6577913.00	1.00
6577925.00	0.00
6577976.00	1.00
6577987.00	0.00
6578037.00	1.00
6578048.00	0.00
6578097.00	1.00
6578108.00	0.00
6578156.00	1.00
6578167.00	0.00
6578217.00	1.00
6578228.00	0.00
6578276.00	1.00
6578286.00	0.00
6578336.00	1.00
6578347.00	0.00
6578395.00	1.00
6578406.00	0.00
6578473.00	1.00
6578488.00	0.00
6578538.00	1.00
6578951.00	0.00
6579016.00	1.00
6579031.00	0.00
6579091.00	1.00
6579103.00	0.00
6579161.00	1.00
6579173.00	0.00
6579229.00	1.00
6579241.00	0.00
6579297.00	1.00
6579309.00	0.00
6579366.00	1.00
6579378.00	0.00
6579429.00	1.00
6579441.00	0.00
6579490.00	1.00
6579501.00	0.00
6579550.00	1.00
6579561.00	0.00
6579610.00	1.00
6579622.00	0.00
6579671.00	1.00
6579682.00	0.00
6579730.00	1.00
6579741.00	0.00
6579790.00	1.00
6579801.00	0.00
6579854.00	1.00
6579866.00	0.00
6579916.00	1.00
6579928.00	0.00
6579978.00	1.00
6579994.00	0.00
6580047.00	1.00
6580450.00	0.00
6580516.00	1.00
6580532.00	0.00
6580584.00	1.00
6580596.00	0.00
6580645.00	1.00
6580657.00	0.00
6580706.00	1.00
6580717.00	0.00
6580766.00	1.00
6580777.00	0.00
6580831.00	1.00
6580843.00	0.00
6580893.00	1.00
6580904.00	0.00
6580953.00	1.00
6580964.00	0.00
6581014.00	1.00
6581025.00	0.00
6581075.00	1.00
6581086.00	0.00
6581134.00	1.00
6581145.00	0.00
6581193.00	1.00
6581205.00	0.00
6581253.00	1.00
6581264.00	0.00
6581321.00	1.00
6581332.00	0.00
6581380.00	1.00
6581391.00	0.00
6581440.00	1.00
6581456.00	0.00
6581506.00	1.00
6581916.00	0.00
6581979.00	1.00
6581995.00	0.00
6582047.00	1.00
6582060.00	0.00
6582109.00	1.00
6582120.00	0.00
6582168.00	1.00
6582180.00	0.00
6582229.00	1.00
6582240.00	0.00
6582288.00	1.00
6582299.00	0.00
6582348.00	1.00
6582359.00	0.00
6582407.00	1.00
6582418.00	0.00
6582473.00	1.00
6582484.00	0.00
6582531.00	1.00
6582543.00	0.00
6582590.00	1.00
6582602.00	0.00
6582649.00	1.00
6582660.00	0.00
6582708.00	1.00
6582719.00	0.00
6582768.00	1.00
6582779.00	0.00
6582832.00	1.00
6582844.00	0.00
6582896.00	1.00
6582912.00	0.00
6582961.00	1.00
6583364.00	0.00
6583425.00	1.00
6583439.00	0.00
6583493.00	1.00
6583506.00	0.00
6583561.00	1.00
6583573.00	0.00
6583622.00	1.00
6583633.00	0.00
6583681.00	1.00
6583692.00	0.00
6583740.00	1.00
6583752.00	0.00
6583800.00	1.00
6583812.00	0.00
6583867.00	1.00
6583879.00	0.00
6583928.00	1.00
6583939.00	0.00
6583988.00	1.00
6584000.00	0.00
6584047.00	1.00
6584058.00	0.00
6584106.00	1.00
6584117.00	0.00
6584173.00	1.00
6584184.00	0.00
6584231.00	1.00
6584243.00	0.00
6584291.00	1.00
6584302.00	0.00
6584351.00	1.00
6584368.00	0.00
6584417.00	1.00
6584821.00	0.00
6584889.00	1.00
6584904.00	0.00
6584966.00	1.00
6584979.00	0.00
6585030.00	1.00
6585042.00	0.00
6585091.00	1.00
6585103.00	0.00
6585152.00	1.00
6585164.00	0.00
6585213.00	1.00
6585224.00	0.00
6585273.00	1.00
6585284.00	0.00
6585332.00	1.00
6585344.00	0.00
6585393.00	1.00
6585405.00	0.00
6585453.00	1.00
6585464.00	0.00
6585512.00	1.00
6585524.00	0.00
6585572.00	1.00
6585583.00	0.00
6585632.00	1.00
6585643.00	0.00
6585692.00	1.00
6585703.00	0.00
6585752.00	1.00
6585763.00	0.00
6585813.00	1.00
6585835.00	0.00
6585890.00	1.00
6586291.00	0.00
6586352.00	1.00
6586367.00	0.00
6586423.00	1.00
6586436.00	0.00
6586487.00	1.00
6586499.00	0.00
6586556.00	1.00
6586567.00	0.00
6586615.00	1.00
6586626.00	0.00
6586674.00	1.00
6586685.00	0.00
6586736.00	1.00
6586747.00	0.00
6586798.00	1.00
6586810.00	0.00
6586864.00	1.00
6586876.00	0.00
6586925.00	1.00
6586936.00	0.00
6586985.00	1.00
6586996.00	0.00
6587044.00	1.00
6587055.00	0.00
6587103.00	1.00
6587114.00	0.00
6587162.00	1.00
6587173.00	0.00
6587223.00	1.00
6587234.00	0.00
6587285.00	1.00
6587301.00	0.00
6587351.00	1.00
6587754.00	0.00
6587816.00	1.00
6587835.00	0.00
6587892.00	1.00
6587904.00	0.00
6587955.00	1.00
6587967.00	0.00
6588016.00	1.00
6588028.00	0.00
6588076.00	1.00
6588088.00	0.00
6588136.00	1.00
6588148.00	0.00
6588202.00	1.00
6588214.00	0.00
6588263.00	1.00
6588275.00	0.00
6588324.00	1.00
