level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
1	5109812	5109834	#007eff	1.0	hit <56>						35
1	5109951	5109970	#007eff	1.0	hit <57>						48361
1	5110079	5110097	#007eff	1.0	hit <58>						48362
1	5110211	5110229	#007eff	1.0	hit <59>						37
1	5110346	5110365	#007eff	1.0	hit <60>						48363
1	5110478	5110496	#007eff	1.0	hit <61>						39
1	5110611	5110629	#007eff	1.0	hit <62>						41
1	5110741	5110758	#007eff	1.0	hit <63>						48364
1	5110872	5110889	#007eff	1.0	hit <64>						48365
1	5111006	5111023	#007eff	1.0	hit <65>						48366
1	5111139	5111157	#007eff	1.0	hit <66>						43
1	5111273	5111291	#007eff	1.0	hit <67>						48367
1	5111404	5111422	#007eff	1.0	hit <68>						48368
1	5111535	5111553	#007eff	1.0	hit <69>						45
1	5111669	5111687	#007eff	1.0	hit <70>						48369
1	5111794	5111812	#007eff	1.0	hit <71>						47
1	5111936	5111955	#007eff	1.0	hit <72>						48370
1	5112077	5112095	#007eff	1.0	hit <73>						48371
1	5112211	5112230	#007eff	1.0	hit <74>						48372
1	5112346	5112364	#007eff	1.0	hit <75>						48373
1	5112477	5112495	#007eff	1.0	hit <76>						49
1	5112603	5112622	#007eff	1.0	hit <77>						48374
1	5112734	5112753	#007eff	1.0	hit <78>						51
1	5112872	5112890	#007eff	1.0	hit <79>						53
1	5113005	5113024	#007eff	1.0	hit <80>						48375
1	5113139	5113158	#007eff	1.0	hit <81>						48376
1	5113271	5113290	#007eff	1.0	hit <82>						55
1	5113397	5113416	#007eff	1.0	hit <83>						48377
1	5113528	5113546	#007eff	1.0	hit <84>						48378
1	5113659	5113677	#007eff	1.0	hit <85>						48379
1	5113791	5113809	#007eff	1.0	hit <86>						57
1	5113931	5113950	#007eff	1.0	hit <87>						48380
1	5114077	5114095	#007eff	1.0	hit <88>						48381
1	5114210	5114228	#007eff	1.0	hit <89>						48382
1	5114336	5114354	#007eff	1.0	hit <90>						48383
1	5114468	5114486	#007eff	1.0	hit <91>						48384
1	5114600	5114618	#007eff	1.0	hit <92>						48385
1	5114732	5114751	#007eff	1.0	hit <93>						48386
1	5114869	5114887	#007eff	1.0	hit <94>						48387
1	5115005	5115023	#007eff	1.0	hit <95>						48388
1	5115141	5115159	#007eff	1.0	hit <96>						48389
1	5115267	5115285	#007eff	1.0	hit <97>						59
1	5115399	5115417	#007eff	1.0	hit <98>						48390
1	5115531	5115549	#007eff	1.0	hit <99>						48391
1	5115662	5115680	#007eff	1.0	hit <100>						61
1	5115793	5115812	#007eff	1.0	hit <101>						48392
1	5115926	5115944	#007eff	1.0	hit <102>						48393
1	5116059	5116077	#007eff	1.0	hit <103>						63
1	5116192	5116210	#007eff	1.0	hit <104>						65
1	5116325	5116343	#007eff	1.0	hit <105>						48394
1	5116457	5116475	#007eff	1.0	hit <106>						48395
1	5116590	5116608	#007eff	1.0	hit <107>						67
1	5116725	5116743	#007eff	1.0	hit <108>						48396
1	5116932	5116943	#FFC0CB	1.0	ProfTask <109>						69277
1	5116994	5117014	#007eff	1.0	hit <110>						48397
1	5117122	5117142	#007eff	1.0	hit <111>						48398
1	5117256	5117274	#007eff	1.0	hit <112>						48399
1	5117386	5117405	#007eff	1.0	hit <113>						48400
1	5117517	5117536	#007eff	1.0	hit <114>						48401
1	5117644	5117662	#007eff	1.0	hit <115>						69
1	5117774	5117793	#007eff	1.0	hit <116>						48402
1	5117913	5117932	#007eff	1.0	hit <117>						48403
1	5118047	5118065	#007eff	1.0	hit <118>						48404
1	5118179	5118197	#007eff	1.0	hit <119>						48405
1	5118312	5118330	#007eff	1.0	hit <120>						71
1	5118446	5118465	#007eff	1.0	hit <121>						73
1	5118574	5118592	#007eff	1.0	hit <122>						75
1	5118704	5118722	#007eff	1.0	hit <123>						48406
1	5118839	5118857	#007eff	1.0	hit <124>						77
1	5118977	5118995	#007eff	1.0	hit <125>						48407
1	5119108	5119126	#007eff	1.0	hit <126>						79
1	5119241	5119260	#007eff	1.0	hit <127>						81
1	5119368	5119387	#007eff	1.0	hit <128>						48408
1	5119498	5119516	#007eff	1.0	hit <129>						48409
1	5119630	5119648	#007eff	1.0	hit <130>						83
1	5119762	5119780	#007eff	1.0	hit <131>						48410
1	5119905	5119923	#007eff	1.0	hit <132>						48411
1	5120039	5120058	#007eff	1.0	hit <133>						48412
1	5120173	5120191	#007eff	1.0	hit <134>						85
1	5120301	5120320	#007eff	1.0	hit <135>						48413
1	5120431	5120449	#007eff	1.0	hit <136>						87
1	5120563	5120581	#007eff	1.0	hit <137>						48414
1	5120764	5120774	#FFC0CB	1.0	ProfTask <138>						69279
1	5120838	5120858	#007eff	1.0	hit <139>						48415
1	5120975	5120994	#007eff	1.0	hit <140>						48416
1	5121102	5121121	#007eff	1.0	hit <141>						48417
1	5121235	5121253	#007eff	1.0	hit <142>						48418
1	5121367	5121385	#007eff	1.0	hit <143>						48419
1	5121502	5121521	#007eff	1.0	hit <144>						48420
1	5121636	5121656	#007eff	1.0	hit <145>						48421
1	5121767	5121785	#007eff	1.0	hit <146>						48422
1	5121909	5121928	#007eff	1.0	hit <147>						89
1	5122039	5122058	#007eff	1.0	hit <148>						91
1	5122172	5122190	#007eff	1.0	hit <149>						48423
1	5122303	5122321	#007eff	1.0	hit <150>						48424
1	5122437	5122455	#007eff	1.0	hit <151>						93
1	5122569	5122587	#007eff	1.0	hit <152>						48425
1	5122695	5122713	#007eff	1.0	hit <153>						95
1	5122830	5122849	#007eff	1.0	hit <154>						48426
1	5122969	5122987	#007eff	1.0	hit <155>						48427
1	5123104	5123122	#007eff	1.0	hit <156>						97
1	5123238	5123256	#007eff	1.0	hit <157>						48428
1	5123368	5123387	#007eff	1.0	hit <158>						99
1	5123500	5123518	#007eff	1.0	hit <159>						48429
1	5123625	5123643	#007eff	1.0	hit <160>						101
1	5123756	5123774	#007eff	1.0	hit <161>						48430
1	5123893	5123911	#007eff	1.0	hit <162>						48431
1	5124028	5124046	#007eff	1.0	hit <163>						48432
1	5124161	5124179	#007eff	1.0	hit <164>						103
1	5124292	5124311	#007eff	1.0	hit <165>						105
1	5124419	5124436	#007eff	1.0	hit <166>						107
1	5124551	5124569	#007eff	1.0	hit <167>						48433
1	5124686	5124703	#007eff	1.0	hit <168>						109
1	5124819	5124841	#007eff	1.0	hit <169>						111
1	5124959	5124978	#007eff	1.0	hit <170>						113
1	5125095	5125113	#007eff	1.0	hit <171>						115
1	5125228	5125247	#007eff	1.0	hit <172>						48434
1	5125353	5125371	#007eff	1.0	hit <173>						117
1	5125486	5125504	#007eff	1.0	hit <174>						48435
1	5125617	5125635	#007eff	1.0	hit <175>						48436
1	5125747	5125765	#007eff	1.0	hit <176>						119
1	5125884	5125903	#007eff	1.0	hit <177>						48437
1	5126019	5126037	#007eff	1.0	hit <178>						121
1	5126146	5126164	#007eff	1.0	hit <179>						48438
1	5126279	5126297	#007eff	1.0	hit <180>						123
1	5126413	5126431	#007eff	1.0	hit <181>						48439
1	5126543	5126562	#007eff	1.0	hit <182>						48440
1	5126675	5126693	#007eff	1.0	hit <183>						125
1	5126810	5126833	#007eff	1.0	hit <184>						48441
1	5126952	5126970	#007eff	1.0	hit <185>						48442
1	5127079	5127097	#007eff	1.0	hit <186>						127
1	5127212	5127230	#007eff	1.0	hit <187>						48443
1	5127346	5127364	#007eff	1.0	hit <188>						129
1	5127478	5127496	#007eff	1.0	hit <189>						48444
1	5127610	5127628	#007eff	1.0	hit <190>						48445
1	5127737	5127755	#007eff	1.0	hit <191>						131
1	5127876	5127895	#007eff	1.0	hit <192>						48446
1	5128011	5128030	#007eff	1.0	hit <193>						48447
1	5128145	5128163	#007eff	1.0	hit <194>						48448
1	5128277	5128296	#007eff	1.0	hit <195>						48449
1	5128409	5128427	#007eff	1.0	hit <196>						133
1	5128541	5128560	#007eff	1.0	hit <197>						48450
1	5128668	5128686	#007eff	1.0	hit <198>						48451
1	5128800	5128818	#007eff	1.0	hit <199>						48452
1	5128942	5128960	#007eff	1.0	hit <200>						48453
1	5129075	5129093	#007eff	1.0	hit <201>						48454
1	5129207	5129225	#007eff	1.0	hit <202>						48455
1	5129340	5129357	#007eff	1.0	hit <203>						48456
1	5129476	5129494	#007eff	1.0	hit <204>						135
1	5129602	5129620	#007eff	1.0	hit <205>						48457
1	5129734	5129752	#007eff	1.0	hit <206>						48458
1	5129872	5129890	#007eff	1.0	hit <207>						48459
1	5130008	5130026	#007eff	1.0	hit <208>						137
1	5130140	5130158	#007eff	1.0	hit <209>						48460
1	5130273	5130291	#007eff	1.0	hit <210>						48461
1	5130400	5130418	#007eff	1.0	hit <211>						139
1	5130533	5130551	#007eff	1.0	hit <212>						48462
1	5130664	5130682	#007eff	1.0	hit <213>						141
1	5130796	5130814	#007eff	1.0	hit <214>						48463
1	5130934	5130952	#007eff	1.0	hit <215>						143
1	5131069	5131088	#007eff	1.0	hit <216>						145
1	5131196	5131214	#007eff	1.0	hit <217>						48464
1	5131327	5131345	#007eff	1.0	hit <218>						48465
1	5131460	5131478	#007eff	1.0	hit <219>						48466
1	5131590	5131608	#007eff	1.0	hit <220>						48467
1	5131735	5131754	#007eff	1.0	hit <221>						48468
1	5131887	5131906	#007eff	1.0	hit <222>						147
1	5132022	5132041	#007eff	1.0	hit <223>						48469
1	5132156	5132175	#007eff	1.0	hit <224>						149
1	5132291	5132309	#007eff	1.0	hit <225>						48470
1	5132425	5132443	#007eff	1.0	hit <226>						48471
1	5132558	5132577	#007eff	1.0	hit <227>						48472
1	5132693	5132711	#007eff	1.0	hit <228>						151
1	5132830	5132849	#007eff	1.0	hit <229>						48473
1	5132973	5132992	#007eff	1.0	hit <230>						48474
1	5133106	5133124	#007eff	1.0	hit <231>						48475
1	5133237	5133255	#007eff	1.0	hit <232>						153
1	5133368	5133386	#007eff	1.0	hit <233>						48476
1	5133499	5133517	#007eff	1.0	hit <234>						155
1	5133632	5133650	#007eff	1.0	hit <235>						157
1	5133759	5133778	#007eff	1.0	hit <236>						159
1	5133899	5133917	#007eff	1.0	hit <237>						48477
1	5134035	5134052	#007eff	1.0	hit <238>						161
1	5134167	5134185	#007eff	1.0	hit <239>						48478
1	5134301	5134320	#007eff	1.0	hit <240>						163
1	5134433	5134451	#007eff	1.0	hit <241>						165
1	5134561	5134579	#007eff	1.0	hit <242>						167
1	5134690	5134708	#007eff	1.0	hit <243>						169
1	5134821	5134843	#007eff	1.0	hit <244>						48479
1	5134963	5134981	#007eff	1.0	hit <245>						48480
1	5135095	5135113	#007eff	1.0	hit <246>						171
1	5135228	5135246	#007eff	1.0	hit <247>						48481
1	5135354	5135372	#007eff	1.0	hit <248>						173
1	5135485	5135503	#007eff	1.0	hit <249>						48482
1	5135616	5135633	#007eff	1.0	hit <250>						48483
1	5135746	5135764	#007eff	1.0	hit <251>						175
1	5135902	5135920	#007eff	1.0	hit <252>						48484
1	5136038	5136056	#007eff	1.0	hit <253>						177
1	5136178	5136197	#007eff	1.0	hit <254>						48485
1	5136307	5136325	#007eff	1.0	hit <255>						179
1	5136442	5136460	#007eff	1.0	hit <256>						48486
1	5136576	5136594	#007eff	1.0	hit <257>						181
1	5136724	5136743	#007eff	1.0	hit <258>						48487
1	5136872	5136889	#007eff	1.0	hit <259>						183
1	5137022	5137040	#007eff	1.0	hit <260>						48488
1	5137156	5137175	#007eff	1.0	hit <261>						48489
1	5137283	5137301	#007eff	1.0	hit <262>						185
1	5137415	5137433	#007eff	1.0	hit <263>						187
1	5137549	5137567	#007eff	1.0	hit <264>						48490
1	5137681	5137699	#007eff	1.0	hit <265>						48491
1	5137812	5137835	#007eff	1.0	hit <266>						189
1	5137955	5137973	#007eff	1.0	hit <267>						48492
1	5138081	5138099	#007eff	1.0	hit <268>						191
1	5138213	5138231	#007eff	1.0	hit <269>						48493
1	5138345	5138363	#007eff	1.0	hit <270>						48494
1	5138479	5138497	#007eff	1.0	hit <271>						193
1	5138611	5138629	#007eff	1.0	hit <272>						48495
1	5138743	5138761	#007eff	1.0	hit <273>						48496
1	5138875	5138893	#007eff	1.0	hit <274>						48497
1	5139010	5139028	#007eff	1.0	hit <275>						195
1	5139146	5139164	#007eff	1.0	hit <276>						48498
1	5139276	5139294	#007eff	1.0	hit <277>						197
1	5139410	5139428	#007eff	1.0	hit <278>						48499
1	5139542	5139559	#007eff	1.0	hit <279>						48500
1	5139674	5139693	#007eff	1.0	hit <280>						199
1	5139801	5139819	#007eff	1.0	hit <281>						48501
1	5139959	5139994	#007eff	1.0	hit <282>						201
1	5140100	5140118	#007eff	1.0	hit <283>						48502
1	5140234	5140253	#007eff	1.0	hit <284>						48503
1	5140370	5140388	#007eff	1.0	hit <285>						203
1	5140505	5140524	#007eff	1.0	hit <286>						48504
1	5140632	5140650	#007eff	1.0	hit <287>						205
1	5140770	5140789	#007eff	1.0	hit <288>						48505
1	5140911	5140930	#007eff	1.0	hit <289>						48506
1	5141068	5141086	#007eff	1.0	hit <290>						48507
1	5141202	5141220	#007eff	1.0	hit <291>						207
1	5141336	5141354	#007eff	1.0	hit <292>						48508
1	5141463	5141481	#007eff	1.0	hit <293>						48509
1	5141594	5141612	#007eff	1.0	hit <294>						48510
1	5141730	5141747	#007eff	1.0	hit <295>						48511
1	5141869	5141886	#007eff	1.0	hit <296>						209
1	5142006	5142024	#007eff	1.0	hit <297>						48512
1	5142138	5142156	#007eff	1.0	hit <298>						48513
1	5142271	5142290	#007eff	1.0	hit <299>						211
1	5142408	5142427	#007eff	1.0	hit <300>						48514
1	5142535	5142553	#007eff	1.0	hit <301>						48515
1	5142667	5142685	#007eff	1.0	hit <302>						48516
1	5142801	5142818	#007eff	1.0	hit <303>						213
1	5142943	5142962	#007eff	1.0	hit <304>						48517
1	5143078	5143096	#007eff	1.0	hit <305>						48518
1	5143210	5143228	#007eff	1.0	hit <306>						215
1	5143338	5143356	#007eff	1.0	hit <307>						48519
1	5143467	5143485	#007eff	1.0	hit <308>						217
1	5143600	5143618	#007eff	1.0	hit <309>						219
1	5143732	5143750	#007eff	1.0	hit <310>						221
1	5143882	5143900	#007eff	1.0	hit <311>						223
1	5144031	5144049	#007eff	1.0	hit <312>						225
1	5144161	5144178	#007eff	1.0	hit <313>						227
1	5144297	5144315	#007eff	1.0	hit <314>						229
1	5144435	5144453	#007eff	1.0	hit <315>						231
1	5144570	5144588	#007eff	1.0	hit <316>						233
1	5144703	5144722	#007eff	1.0	hit <317>						235
1	5144841	5144860	#007eff	1.0	hit <318>						237
1	5144993	5145011	#007eff	1.0	hit <319>						239
1	5145120	5145150	#007eff	1.0	hit <320>						241
1	5145273	5145290	#007eff	1.0	hit <321>						243
1	5145407	5145425	#007eff	1.0	hit <322>						245
1	5145542	5145560	#007eff	1.0	hit <323>						247
1	5145678	5145696	#007eff	1.0	hit <324>						249
1	5145811	5145833	#007eff	1.0	hit <325>						251
1	5145947	5145966	#007eff	1.0	hit <326>						253
1	5146084	5146102	#007eff	1.0	hit <327>						48520
1	5146217	5146235	#007eff	1.0	hit <328>						48521
1	5146353	5146371	#007eff	1.0	hit <329>						255
1	5146487	5146505	#007eff	1.0	hit <330>						257
1	5146621	5146639	#007eff	1.0	hit <331>						259
1	5146749	5146767	#007eff	1.0	hit <332>						261
1	5146888	5146907	#007eff	1.0	hit <333>						48522
1	5147026	5147044	#007eff	1.0	hit <334>						263
1	5147164	5147182	#007eff	1.0	hit <335>						48523
1	5147299	5147317	#007eff	1.0	hit <336>						265
1	5147435	5147454	#007eff	1.0	hit <337>						48524
1	5147569	5147587	#007eff	1.0	hit <338>						48525
1	5147700	5147719	#007eff	1.0	hit <339>						267
1	5147837	5147856	#007eff	1.0	hit <340>						48526
1	5147976	5147994	#007eff	1.0	hit <341>						269
1	5148110	5148129	#007eff	1.0	hit <342>						271
1	5148244	5148263	#007eff	1.0	hit <343>						273
1	5148379	5148397	#007eff	1.0	hit <344>						275
1	5148507	5148525	#007eff	1.0	hit <345>						277
1	5148640	5148658	#007eff	1.0	hit <346>						48527
1	5148775	5148792	#007eff	1.0	hit <347>						279
1	5148918	5148936	#007eff	1.0	hit <348>						48528
1	5149054	5149072	#007eff	1.0	hit <349>						281
1	5149190	5149209	#007eff	1.0	hit <350>						283
1	5149330	5149348	#007eff	1.0	hit <351>						285
1	5149458	5149476	#007eff	1.0	hit <352>						287
1	5149593	5149611	#007eff	1.0	hit <353>						48529
1	5149727	5149745	#007eff	1.0	hit <354>						289
1	5149869	5149887	#007eff	1.0	hit <355>						291
1	5150008	5150026	#007eff	1.0	hit <356>						293
1	5150146	5150164	#007eff	1.0	hit <357>						295
1	5150277	5150295	#007eff	1.0	hit <358>						297
1	5150411	5150430	#007eff	1.0	hit <359>						299
1	5150545	5150563	#007eff	1.0	hit <360>						48530
1	5150681	5150699	#007eff	1.0	hit <361>						48531
1	5150815	5150838	#007eff	1.0	hit <362>						301
1	5150956	5150974	#007eff	1.0	hit <363>						48532
1	5151092	5151110	#007eff	1.0	hit <364>						303
1	5151221	5151239	#007eff	1.0	hit <365>						305
1	5151358	5151375	#007eff	1.0	hit <366>						48533
1	5151492	5151509	#007eff	1.0	hit <367>						307
1	5151626	5151644	#007eff	1.0	hit <368>						309
1	5151758	5151776	#007eff	1.0	hit <369>						311
1	5151901	5151919	#007eff	1.0	hit <370>						48534
1	5152032	5152050	#007eff	1.0	hit <371>						313
1	5152168	5152186	#007eff	1.0	hit <372>						315
1	5152303	5152321	#007eff	1.0	hit <373>						48535
1	5152439	5152458	#007eff	1.0	hit <374>						317
1	5152575	5152593	#007eff	1.0	hit <375>						48536
1	5152710	5152728	#007eff	1.0	hit <376>						319
1	5152843	5152861	#007eff	1.0	hit <377>						48537
1	5152991	5153009	#007eff	1.0	hit <378>						48538
1	5153124	5153142	#007eff	1.0	hit <379>						48539
1	5153256	5153274	#007eff	1.0	hit <380>						321
1	5153389	5153408	#007eff	1.0	hit <381>						48540
1	5153521	5153540	#007eff	1.0	hit <382>						323
1	5153648	5153666	#007eff	1.0	hit <383>						48541
1	5153780	5153799	#007eff	1.0	hit <384>						48542
1	5153918	5153937	#007eff	1.0	hit <385>						48543
1	5154052	5154071	#007eff	1.0	hit <386>						48544
1	5154187	5154206	#007eff	1.0	hit <387>						325
1	5154321	5154340	#007eff	1.0	hit <388>						48545
1	5154454	5154472	#007eff	1.0	hit <389>						48546
1	5154580	5154598	#007eff	1.0	hit <390>						48547
1	5154711	5154730	#007eff	1.0	hit <391>						327
1	5154850	5154881	#007eff	1.0	hit <392>						329
1	5155002	5155020	#007eff	1.0	hit <393>						331
1	5155138	5155156	#007eff	1.0	hit <394>						333
1	5155273	5155291	#007eff	1.0	hit <395>						335
1	5155411	5155429	#007eff	1.0	hit <396>						337
1	5155540	5155558	#007eff	1.0	hit <397>						339
1	5155673	5155691	#007eff	1.0	hit <398>						48548
1	5155806	5155828	#007eff	1.0	hit <399>						48549
1	5155949	5155975	#007eff	1.0	hit <400>						48550
1	5156092	5156111	#007eff	1.0	hit <401>						48551
1	5156217	5156235	#007eff	1.0	hit <402>						341
1	5156348	5156366	#007eff	1.0	hit <403>						48552
1	5156479	5156497	#007eff	1.0	hit <404>						48553
1	5156610	5156629	#007eff	1.0	hit <405>						343
1	5156740	5156758	#007eff	1.0	hit <406>						48554
1	5156876	5156894	#007eff	1.0	hit <407>						48555
1	5157012	5157030	#007eff	1.0	hit <408>						48556
1	5157138	5157156	#007eff	1.0	hit <409>						48557
1	5157270	5157288	#007eff	1.0	hit <410>						345
1	5157402	5157420	#007eff	1.0	hit <411>						48558
1	5157532	5157550	#007eff	1.0	hit <412>						347
1	5157666	5157684	#007eff	1.0	hit <413>						349
1	5157797	5157815	#007eff	1.0	hit <414>						48559
1	5157928	5157947	#007eff	1.0	hit <415>						48560
1	5158061	5158078	#007eff	1.0	hit <416>						48561
1	5158193	5158212	#007eff	1.0	hit <417>						48562
1	5158324	5158342	#007eff	1.0	hit <418>						351
1	5158455	5158473	#007eff	1.0	hit <419>						353
1	5158587	5158606	#007eff	1.0	hit <420>						48563
1	5158719	5158738	#007eff	1.0	hit <421>						355
1	5158853	5158872	#007eff	1.0	hit <422>						48564
1	5158982	5159001	#007eff	1.0	hit <423>						357
1	5159115	5159134	#007eff	1.0	hit <424>						359
1	5159251	5159269	#007eff	1.0	hit <425>						361
1	5159383	5159401	#007eff	1.0	hit <426>						363
1	5159513	5159531	#007eff	1.0	hit <427>						365
1	5159639	5159658	#007eff	1.0	hit <428>						367
1	5159770	5159789	#007eff	1.0	hit <429>						369
1	5159911	5159929	#007eff	1.0	hit <430>						371
1	5160043	5160062	#007eff	1.0	hit <431>						48565
1	5160176	5160194	#007eff	1.0	hit <432>						373
1	5160309	5160328	#007eff	1.0	hit <433>						48566
1	5160441	5160460	#007eff	1.0	hit <434>						375
1	5160568	5160586	#007eff	1.0	hit <435>						48567
1	5160698	5160716	#007eff	1.0	hit <436>						377
1	5160838	5160856	#007eff	1.0	hit <437>						48568
1	5160976	5160994	#007eff	1.0	hit <438>						379
1	5161110	5161128	#007eff	1.0	hit <439>						48569
1	5161243	5161261	#007eff	1.0	hit <440>						381
1	5161369	5161388	#007eff	1.0	hit <441>						383
1	5161502	5161519	#007eff	1.0	hit <442>						48570
1	5161633	5161651	#007eff	1.0	hit <443>						385
1	5161766	5161784	#007eff	1.0	hit <444>						48571
1	5161902	5161920	#007eff	1.0	hit <445>						387
1	5162036	5162054	#007eff	1.0	hit <446>						389
1	5162169	5162187	#007eff	1.0	hit <447>						48572
1	5162294	5162311	#007eff	1.0	hit <448>						391
1	5162424	5162442	#007eff	1.0	hit <449>						48573
1	5162554	5162572	#007eff	1.0	hit <450>						393
1	5162686	5162704	#007eff	1.0	hit <451>						48574
1	5162815	5162836	#007eff	1.0	hit <452>						395
1	5162956	5162974	#007eff	1.0	hit <453>						48575
1	5163082	5163100	#007eff	1.0	hit <454>						397
1	5163214	5163232	#007eff	1.0	hit <455>						48576
1	5163346	5163364	#007eff	1.0	hit <456>						399
1	5163477	5163495	#007eff	1.0	hit <457>						48577
1	5163620	5163639	#007eff	1.0	hit <458>						48578
1	5163757	5163775	#007eff	1.0	hit <459>						48579
1	5163892	5163911	#007eff	1.0	hit <460>						401
1	5164041	5164060	#007eff	1.0	hit <461>						403
1	5164177	5164196	#007eff	1.0	hit <462>						48580
1	5164310	5164329	#007eff	1.0	hit <463>						405
1	5164442	5164461	#007eff	1.0	hit <464>						48581
1	5164575	5164594	#007eff	1.0	hit <465>						48582
1	5164701	5164719	#007eff	1.0	hit <466>						407
1	5164836	5164855	#007eff	1.0	hit <467>						48583
1	5164970	5164988	#007eff	1.0	hit <468>						48584
1	5165108	5165126	#007eff	1.0	hit <469>						409
1	5165243	5165261	#007eff	1.0	hit <470>						48585
1	5165373	5165391	#007eff	1.0	hit <471>						48586
1	5165504	5165522	#007eff	1.0	hit <472>						411
1	5165631	5165649	#007eff	1.0	hit <473>						48587
1	5165762	5165780	#007eff	1.0	hit <474>						413
1	5165900	5165919	#007eff	1.0	hit <475>						48588
1	5166032	5166050	#007eff	1.0	hit <476>						415
1	5166165	5166183	#007eff	1.0	hit <477>						417
1	5166298	5166316	#007eff	1.0	hit <478>						419
1	5166423	5166441	#007eff	1.0	hit <479>						48589
1	5166556	5166574	#007eff	1.0	hit <480>						421
1	5166689	5166707	#007eff	1.0	hit <481>						423
1	5166820	5166844	#007eff	1.0	hit <482>						425
1	5166958	5166976	#007eff	1.0	hit <483>						48590
1	5167089	5167107	#007eff	1.0	hit <484>						48591
1	5167216	5167234	#007eff	1.0	hit <485>						427
1	5167348	5167365	#007eff	1.0	hit <486>						48592
1	5167481	5167499	#007eff	1.0	hit <487>						429
1	5167615	5167633	#007eff	1.0	hit <488>						431
1	5167746	5167764	#007eff	1.0	hit <489>						48593
1	5167883	5167901	#007eff	1.0	hit <490>						48594
1	5168013	5168030	#007eff	1.0	hit <491>						48595
1	5168148	5168165	#007eff	1.0	hit <492>						48596
1	5168281	5168298	#007eff	1.0	hit <493>						433
1	5168413	5168431	#007eff	1.0	hit <494>						48597
1	5168545	5168562	#007eff	1.0	hit <495>						435
1	5168675	5168693	#007eff	1.0	hit <496>						48598
1	5168808	5168832	#007eff	1.0	hit <497>						437
1	5168941	5168960	#007eff	1.0	hit <498>						439
1	5169077	5169095	#007eff	1.0	hit <499>						48599
1	5169210	5169228	#007eff	1.0	hit <500>						441
1	5169342	5169361	#007eff	1.0	hit <501>						48600
1	5169474	5169492	#007eff	1.0	hit <502>						48601
1	5169609	5169627	#007eff	1.0	hit <503>						443
1	5169743	5169760	#007eff	1.0	hit <504>						48602
1	5169877	5169895	#007eff	1.0	hit <505>						445
1	5170011	5170030	#007eff	1.0	hit <506>						447
1	5170144	5170162	#007eff	1.0	hit <507>						449
1	5170277	5170295	#007eff	1.0	hit <508>						451
1	5170408	5170426	#007eff	1.0	hit <509>						48603
1	5170541	5170559	#007eff	1.0	hit <510>						453
1	5170669	5170688	#007eff	1.0	hit <511>						48604
1	5170800	5170818	#007eff	1.0	hit <512>						455
1	5170941	5170960	#007eff	1.0	hit <513>						48605
1	5171073	5171091	#007eff	1.0	hit <514>						457
1	5171206	5171224	#007eff	1.0	hit <515>						459
1	5171339	5171358	#007eff	1.0	hit <516>						461
